b'timestamp',b'steering angle'
1479424215935744028,0.003490658476948738
1479424215985964663,0.003490658476948738
1479424216035468115,0.005235987715423107
1479424216085749005,0.005235987715423107
1479424216137502755,0.013962633907794952
1479424216184711490,0.02094395086169243
1479424216234848019,0.03316125646233559
1479424216284795247,0.03316125646233559
1479424216335154483,0.02967059798538685
1479424216384937452,0.027925267815589905
1479424216434979406,0.027925267815589905
1479424216484793288,0.03141592815518379
1479424216534932465,0.036651913076639175
1479424216584965256,0.03490658476948738
1479424216634893833,0.03316125646233559
1479424216684844433,0.03316125646233559
1479424216734979719,0.03141592815518379
1479424216785186447,0.027925267815589905
1479424216835076923,0.024434609338641167
1479424216885486180,0.019198622554540634
1479424216935024914,0.006981316953897476
1479424216984929530,0.006981316953897476
1479424217034917866,0.006981316953897476
1479424217084973257,0.015707964077591896
1479424217135210170,0.019198622554540634
1479424217185033558,0.01745329238474369
1479424217234858569,0.015707964077591896
1479424217285081930,0.01745329238474369
1479424217334994439,0.019198622554540634
1479424217385226748,0.01745329238474369
1479424217435161859,0.01745329238474369
1479424217484970812,0.01745329238474369
1479424217535064363,0.015707964077591896
1479424217585168741,0.015707964077591896
1479424217635085443,0.013962633907794952
1479424217684994816,0.015707964077591896
1479424217738403141,0.013962633907794952
1479424217785192453,0.013962633907794952
1479424217835084284,0.013962633907794952
1479424217885513224,0.012217304669320583
1479424217934987312,0.010471975430846214
1479424217985337344,0.010471975430846214
1479424218035390994,0.012217304669320583
1479424218085001837,0.010471975430846214
1479424218134987477,0.008726646192371845
1479424218185100794,0.008726646192371845
1479424218235122071,0.012217304669320583
1479424218284877023,0.019198622554540634
1479424218335464666,0.03141592815518379
1479424218384906571,0.03316125646233559
1479424218434918059,0.03316125646233559
1479424218485035327,0.03316125646233559
1479424218535226794,0.027925267815589905
1479424218585503654,0.024434609338641167
1479424218635122927,0.012217304669320583
1479424218685087887,0.006981316953897476
1479424218735262308,0.006981316953897476
1479424218785139731,0.010471975430846214
1479424218835090676,0.02094395086169243
1479424218885094304,0.022689281031489372
1479424218935148147,0.022689281031489372
1479424218985309093,0.019198622554540634
