b'timestamp',b'steering angle'
1479425834104252743,0.019198622554540634
1479425834154327431,0.019198622554540634
1479425834202745249,0.02094395086169243
1479425834252514810,0.02094395086169243
1479425834302658426,0.02094395086169243
1479425834352522856,0.02094395086169243
1479425834402821493,-0.005235987715423107
1479425834452784687,-0.02967059798538685
1479425834502708329,-0.045378562062978745
1479425834552785470,-0.05235987901687622
1479425834602794953,-0.0593411959707737
1479425834653433938,-0.057595863938331604
1479425834703538020,-0.04886921867728233
1479425834752839333,-0.04712389037013054
1479425834802819871,-0.04014257341623306
1479425834852712667,-0.03839724510908127
1479425834903118149,-0.024434609338641167
1479425834952736645,-0.006981316953897476
1479425835002768396,0.024434609338641167
1479425835052691624,0.04188790172338486
1479425835102814543,0.054105207324028015
1479425835152994764,0.054105207324028015
1479425835203078808,0.054105207324028015
1479425835253597534,0.054105207324028015
1479425835302829138,0.057595863938331604
1479425835352873910,0.06457718461751938
1479425835402985964,0.07679449021816254
1479425835452807532,0.0872664600610733
1479425835502872638,0.10646508634090424
1479425835552832784,0.12042772024869919
1479425835602996257,0.13788101077079773
1479425835652768605,0.1483529806137085
1479425835703007573,0.15533430874347687
1479425835753612141,0.15707963705062866
1479425835803639117,0.15707963705062866
1479425835852889438,0.15707963705062866
1479425835902970442,0.15882496535778046
1479425835953060517,0.16057029366493225
1479425836003109030,0.16231562197208405
1479425836053809384,0.1727875918149948
1479425836103028802,0.1780235767364502
1479425836153070762,0.18849556148052216
1479425836203214524,0.19547687470912933
1479425836253062689,0.2042035162448883
1479425836303123339,0.21293017268180847
1479425836352934977,0.22514747083187103
1479425836403736381,0.23387411236763
1479425836453029318,0.24085544049739838
1479425836503305645,0.24085544049739838
1479425836553104628,0.24085544049739838
1479425836603104221,0.24085544049739838
1479425836653087204,0.2373647838830948
1479425836703129221,0.21991148591041565
1479425836753176826,0.1727875918149948
1479425836803808446,0.1431169956922531
1479425836853352170,0.11170107126235962
1479425836903191282,0.10297442227602005
1479425836953312647,0.10297442227602005
1479425837003265640,0.11170107126235962
1479425837053315892,0.12915436923503876
1479425837103110781,0.14137166738510132
1479425837153111007,0.16057029366493225
1479425837203354760,0.16755160689353943
1479425837253400066,0.1727875918149948
1479425837303260306,0.1727875918149948
1479425837353892416,0.1727875918149948
1479425837403172419,0.1762782484292984
1479425837453270257,0.19024088978767395
1479425837503383373,0.19198621809482574
1479425837553440163,0.18325957655906677
1479425837603499853,0.17104226350784302
1479425837653399669,0.15533430874347687
1479425837703460578,0.15358898043632507
1479425837753400162,0.17104226350784302
1479425837803368130,0.19198621809482574
1479425837853444487,0.22689279913902283
1479425837904323344,0.24609142541885376
1479425837953419476,0.2652900516986847
1479425838003503716,0.2705260217189789
1479425838053424314,0.27401667833328247
1479425838103360105,0.27401667833328247
1479425838154081105,0.27401667833328247
1479425838203365947,0.2705260217189789
1479425838253595509,0.2687807083129883
1479425838303334422,0.2687807083129883
1479425838353321146,0.2670353651046753
1479425838403388860,0.2670353651046753
1479425838453545953,0.2687807083129883
1479425838503419315,0.2687807083129883
1479425838553311168,0.2687807083129883
1479425838603558663,0.2687807083129883
1479425838653462877,0.2687807083129883
1479425838703610131,0.2687807083129883
1479425838753331215,0.2583087384700775
1479425838803422490,0.24609142541885376
1479425838853902601,0.22514747083187103
1479425838903312458,0.21293017268180847
1479425838953322442,0.19722220301628113
1479425839003448366,0.19198621809482574
1479425839053352824,0.19024088978767395
1479425839103595677,0.19373154640197754
1479425839153559292,0.2024581879377365
1479425839204098760,0.20943951606750488
1479425839253458437,0.21642082929611206
1479425839303677328,0.21991148591041565
1479425839353372766,0.22340214252471924
1479425839403609648,0.22514747083187103
1479425839450911047,0.22340214252471924
1479425839503205320,0.22514747083187103
1479425839553088575,0.23038345575332642
1479425839603063278,0.2321287840604782
1479425839653620676,0.235619455575943
1479425839703125521,0.23911011219024658
1479425839753669744,0.24085544049739838
1479425839803123771,0.24260076880455017
1479425839851542344,0.24434609711170197
1479425839903859451,0.24434609711170197
1479425839955004307,0.24609142541885376
1479425840004035469,0.24609142541885376
1479425840053937882,0.24609142541885376
1479425840104801608,0.24609142541885376
1479425840153907968,0.24609142541885376
1479425840203995094,0.24609142541885376
1479425840254179246,0.24783675372600555
1479425840303998158,0.24609142541885376
1479425840354181514,0.24958208203315735
1479425840404033805,0.24958208203315735
1479425840454313362,0.25307273864746094
1479425840505099472,0.2583087384700775
1479425840555089543,0.2687807083129883
1479425840602738005,0.27750736474990845
1479425840652529508,0.2862339913845062
1479425840702780110,0.2879793345928192
1479425840752580123,0.2897246479988098
1479425840802447182,0.2879793345928192
1479425840852425746,0.2879793345928192
1479425840902502614,0.2879793345928192
1479425840952560639,0.2879793345928192
1479425841002418402,0.2879793345928192
1479425841052968787,0.2879793345928192
1479425841102836459,0.2862339913845062
1479425841152677668,0.27925267815589905
1479425841202526633,0.27227136492729187
